date,tmax,tmin
2000-01,58.0,53.0
2000-02,59.0,55.0
2000-03,80.0,66.0
2000-04,83.0,77.0
2000-05,96.0,81.0
2000-06,92.0,78.0
2000-07,93.0,80.0
2000-08,90.0,80.0
2000-09,87.0,77.0
2000-10,82.0,78.0
2000-11,80.0,72.0
2000-12,72.0,68.0
2001-01,63.0,58.0
2001-02,71.0,65.0
2001-03,78.0,70.0
2001-04,92.0,75.0
2001-05,89.0,75.0
2001-06,87.0,76.0
2001-07,93.0,79.0
2001-08,86.0,78.0
2001-09,90.0,78.0
2001-10,86.0,77.0
2001-11,73.0,68.0
2001-12,67.0,64.0
2002-01,62.0,58.0
2002-02,83.0,67.0
2002-03,90.0,76.0
2002-04,94.0,77.0
2002-05,86.0,79.0
2002-06,95.0,81.0
2002-07,84.0,77.0
2002-08,91.0,81.0
2002-09,83.0,78.0
2002-10,79.0,73.0
2002-11,74.0,67.0
2002-12,58.0,48.0
2003-01,76.0,59.0
2003-02,80.0,69.0
2003-03,85.0,70.0
2003-04,89.0,76.0
2003-05,92.0,77.0
2003-06,94.0,75.0
2003-07,92.0,79.0
2003-08,92.0,78.0
2003-09,85.0,76.0
2003-10,84.0,70.0
2003-11,75.0,67.0
2003-12,69.0,63.0
2004-01,64.0,56.0
2004-02,82.0,67.0
2004-03,72.0,65.0
2004-04,91.0,77.0
2004-05,95.0,79.0
2004-06,91.0,77.0
2004-07,87.0,79.0
2004-08,89.0,80.0
2004-09,88.0,74.0
2004-10,80.0,76.0
2004-11,70.0,65.0
2004-12,77.0,68.0
2005-01,89.0,69.0
2005-02,76.0,63.0
2005-03,83.0,71.0
2005-04,92.0,76.0
2005-05,99.0,79.0
2005-06,93.0,80.0
2005-07,88.0,77.0
2005-08,89.0,77.0
2005-09,87.0,77.0
2005-10,88.0,75.0
2005-11,83.0,69.0
2005-12,71.0,67.0
2006-01,69.0,62.0
2006-02,80.0,70.0
2006-03,83.0,71.0
2006-04,98.0,79.0
2006-05,97.0,79.0
2006-06,93.0,81.0
2006-07,88.0,78.0
2006-08,92.0,80.0
2006-09,84.0,77.0
2006-10,84.0,78.0
2006-11,90.0,74.0
2006-12,79.0,67.0
2007-01,65.0,56.0
2007-02,78.0,67.0
2007-03,90.0,74.0
2007-04,85.0,74.0
2007-05,87.0,74.0
2007-06,93.0,76.0
2007-07,93.0,77.0
2007-08,83.0,77.0
2007-09,87.0,75.0
2007-10,85.0,70.0
2007-11,72.0,64.0
2007-12,76.0,65.0
2008-01,57.0,52.0
2008-02,60.0,54.0
2008-03,81.0,65.0
2008-04,84.0,72.0
2008-05,94.0,79.0
2008-06,94.0,76.0
2008-07,90.0,78.0
2008-08,92.0,75.0
2008-09,84.0,78.0
2008-10,86.0,75.0
2008-11,72.0,67.0
2008-12,69.0,65.0
2009-01,55.0,49.0
2009-02,85.0,71.0
2009-03,85.0,74.0
2009-04,74.0,69.0
2009-05,88.0,76.0
2009-06,92.0,76.0
2009-07,94.0,80.0
2009-08,92.0,77.0
2009-09,89.0,78.0
2009-10,85.0,72.0
2009-11,81.0,70.0
2009-12,81.0,62.0
2010-01,67.0,63.0
2010-02,88.0,73.0
2010-03,70.0,65.0
2010-04,75.0,69.0
2010-05,92.0,76.0
2010-06,94.0,78.0
2010-07,90.0,79.0
2010-08,90.0,76.0
2010-09,87.0,76.0
2010-10,73.0,70.0
2010-11,75.0,66.0
2010-12,68.0,55.0
2011-01,63.0,57.0
2011-02,76.0,67.0
2011-03,64.0,58.0
2011-04,86.0,73.0
2011-05,85.0,71.0
2011-06,93.0,77.0
2011-07,91.0,79.0
2011-08,92.0,78.0
2011-09,87.0,78.0
2011-10,83.0,74.0
2011-11,77.0,72.0
2011-12,65.0,63.0
2012-01,64.0,56.0
2012-02,60.0,53.0
2012-03,74.0,69.0
2012-04,92.0,74.0
2012-05,90.0,77.0
2012-06,96.0,77.0
2012-07,91.0,78.0
2012-08,91.0,79.0
2012-09,86.0,77.0
2012-10,82.0,75.0
2012-11,71.0,66.0
2012-12,71.0,67.0
